degree_id,degree_level,degree_name,degree_type,degree_url,degree_category,degree_data_sci_flag,department_name,department_type,institution_name,institution_carnegie,institution_state,institution_city
701,masters,Master of Science in Applied Mathematics – Data Analytics,Data Analytics,https://manhattan.edu/academics/5-year-programs/applied-mathematics-data-analytics.php,Math,FALSE,Mathematics Department,Mathematics/Statistics,Manhattan College,M1,NY,The Bronx
702,certificate,Post Baccalaureate Certificate in Applied Mathematics – Data Analytics,Data Analytics,https://manhattan.edu/academics/5-year-programs/applied-mathematics-data-analytics.php,Math,FALSE,School of Science,Computer Science,Manhattan College,M1,NY,The Bronx
703,masters,M.S. in Data Analytics,Data Analytics,https://www.umgc.edu/academic-programs/masters-degrees/data-analytics.cfm,Data,FALSE,College of Information Studies,Information,University of Maryland Global Campus,NA,MD,Adelphi
705,masters,Master’s in Professional Studies – Data Science,Data Science,https://professionalprograms.umbc.edu/data-science/,Data,TRUE,Division of Professional Studies,Computer Science,University of Maryland-Baltimore County,R2,MD,Baltimore
706,masters,M.S. in Applied Statistics and Data Analytics,Applied Statistics,https://catalog.maryville.edu/preview_program.php?catoid=11&poid=1650&returnto=735,Math,FALSE,College of Arts and Sciences,Computer Science,Maryville University,R3,MO,St. Louis
707,masters,Master of Science in Business Data Analytics,Business Analytics,https://online.maryville.edu/online-masters-degrees/business-data-analytics/,Business,FALSE,Online Programs,Business/Management,Maryville University,R3,MO,St. Louis
708,masters,M.S. in Business and Analytics,Business Analytics,https://www.isenberg.umass.edu/programs/masters/ms/business-and-analytics,Business,FALSE,Isenberg School of Management,Business/Management,University of Massachusetts Amherst,R1,MA,Amherst
709,masters,M.S. in Business Analytics,Business Analytics,https://www.uml.edu/MSB/Departments/Operations-Info-Systems/Programs/MSBA.aspx,Business,FALSE,Manning School of Business,Business/Management,University of Massachusetts at Lowell,R2,MA,Lowell
711,masters,M.S. in Business Analytics,Business Analytics,https://business.umb.edu/masters-programs/msba,Business,FALSE,College of Management,Business/Management,University of Massachusetts Boston,R2,MA,Boston
712,masters,Master of Science in Data Science,Data Science,https://www.umassd.edu/interdisciplinary/datascience/,Data,TRUE,Interdisciplinary Programs,Interdisciplinary,University of Massachusetts Dartmouth,R2,MA,Dartmouth
713,masters,Master of Business Analytics,Business Analytics,https://mitsloan.mit.edu/master-of-business-analytics,Business,FALSE,Sloan School of Management,Business/Management,Massachusetts Institute of Technology,R1,MA,Cambridge
715,certificate,Graduate Certificate in Data Science,Data Science,https://www.memphis.edu/cs/programs/grad_cert_data_science.php,Data,TRUE,Department of Computer Science,Computer Science,University of Memphis,R2,TN,Memphis
716,masters,M.S. in Data Science,Data Science,https://www.mercyhurst.edu/academics/grad/data-science,Data,TRUE,Ridge College of Intelligence Studies and Applied Sciences,Other,Mercyhurst University,M2,PA,Erie
717,masters,M.S. in Business Analytics,Business Analytics,http://catalog.merrimack.edu/preview_program.php?catoid=6&poid=661,Business,FALSE,Girard School of Business,Business/Management,Merrimack College,M1,MA,North Andover
718,masters,Master of Science in Data Science,Data Science,https://www.merrimack.edu/live/news/3689-new-ms-degree-in-data-science,Data,TRUE,School of Science and Engineering & Girard School of Business,Interdisciplinary,Merrimack College,M1,MA,North Andover
720,masters,"Master of Science in Information – Data Science, Data Analytics, or Computational Social Science",Data Science,https://www.si.umich.edu/programs/master-science-information,Data,TRUE,School of Information,Information,University of Michigan-Ann Arbor,R1,MI,Ann Arbor
722,certificate,Certificate in Data Science,Data Science,https://www.mtu.edu/data-science/programs/certificate/,Data,TRUE,Data Science Department,Data Science,Michigan Technological University,R2,MI,Houghton
